,Intercept,Stop_sequence,scheduled_speed_per_stop,stops_travelled,Time_bin_xxx,DayOfWeek,Prediction
124492,1.0,34.0,0.9836065573770492,51.0,8111.0,0.0,20.642857142857142
60347,1.0,61.0,0.9836065573770492,60.0,9000.0,3.0,8.730541834051055
38803,1.0,15.0,0.9836065573770492,55.0,20100.0,0.0,47.7
50914,1.0,8.0,0.9836065573770492,54.0,17111.0,0.0,66.09285714285714
22741,1.0,57.0,0.9836065573770492,50.0,20110.0,2.0,3.4619517838483356
59566,1.0,61.0,0.9836065573770492,58.0,13100.0,2.0,15.99225825258333
84302,1.0,5.0,0.9836065573770492,51.0,12111.0,2.0,65.5
11776,1.0,26.0,0.9836065573770492,26.0,9100.0,2.0,21.625
1427,1.0,4.0,0.9836065573770492,53.0,7100.0,3.0,84.74333333333333
103848,1.0,41.0,0.9836065573770492,53.0,12111.0,4.0,19.983333333333334
137662,1.0,17.0,0.9836065573770492,59.0,12100.0,0.0,57.7
121993,1.0,33.0,0.9836065573770492,55.0,16110.0,0.0,37.36666666666667
137792,1.0,13.0,0.9836065573770492,54.0,6110.0,4.0,54.9
80272,1.0,23.0,0.9836065573770492,53.0,12111.0,0.0,53.9
52559,1.0,36.0,0.9836065573770492,51.0,11111.0,1.0,23.7
55918,1.0,51.0,0.9836065573770492,57.0,7111.0,4.0,24.7
126121,1.0,48.0,0.9836065573770492,53.0,20000.0,1.0,19.43333333333333
70935,1.0,61.0,0.9836065573770492,38.0,17111.0,0.0,4.860799212106512
123274,1.0,47.0,0.9836065573770492,58.0,11111.0,2.0,22.783333333333335
70224,1.0,61.0,0.9836065573770492,60.0,12100.0,6.0,14.509997529997529
14382,1.0,27.0,0.9836065573770492,52.0,15110.0,2.0,31.35511904761905
119031,1.0,16.0,0.9836065573770492,56.0,15110.0,6.0,55.7
55416,1.0,51.0,0.9836065573770492,58.0,21111.0,3.0,13.8
35343,1.0,57.0,0.9836065573770492,54.0,15111.0,2.0,3.4455384642123406
138542,1.0,20.0,0.9836065573770492,57.0,17100.0,3.0,63.475
137014,1.0,28.0,0.9836065573770492,41.0,15100.0,2.0,37.55
120135,1.0,26.0,0.9836065573770492,54.0,18100.0,2.0,37.766666666666666
114618,1.0,47.0,0.9836065573770492,53.0,14000.0,2.0,11.5
26096,1.0,57.0,0.9836065573770492,56.0,18100.0,0.0,4.0169561199673245
133081,1.0,56.0,0.9836065573770492,53.0,11111.0,0.0,7.704166666666666
31493,1.0,57.0,0.9836065573770492,54.0,12100.0,2.0,2.902768069058453
69043,1.0,61.0,0.9836065573770492,59.0,8100.0,3.0,19.466584570890696
66317,1.0,61.0,0.9836065573770492,59.0,19000.0,5.0,7.3956335919647405
134170,1.0,2.0,0.9836065573770492,59.0,10110.0,1.0,68.2
86061,1.0,15.0,0.9836065573770492,53.0,8100.0,4.0,63.85
51209,1.0,8.0,0.9836065573770492,53.0,14110.0,5.0,61.016666666666666
57964,1.0,56.0,0.9836065573770492,57.0,7111.0,4.0,19.449152046783627
29180,1.0,57.0,0.9836065573770492,56.0,19111.0,5.0,13.191395247153869
52385,1.0,36.0,0.9836065573770492,58.0,15111.0,3.0,33.940000000000005
86467,1.0,15.0,0.9836065573770492,53.0,9000.0,2.0,61.00238095238094
100373,1.0,19.0,0.9836065573770492,53.0,16111.0,5.0,45.1
24253,1.0,57.0,0.9836065573770492,54.0,18110.0,4.0,6.534025141906149
34974,1.0,57.0,0.9836065573770492,31.0,18100.0,1.0,3.2469612308691596
122938,1.0,40.0,0.9836065573770492,53.0,19111.0,4.0,19.75
29675,1.0,57.0,0.9836065573770492,40.0,6110.0,0.0,1.6229108682282056
83917,1.0,5.0,0.9836065573770492,52.0,21110.0,3.0,45.2
119947,1.0,53.0,0.9836065573770492,50.0,16110.0,5.0,3.7
18012,1.0,36.0,0.9836065573770492,53.0,22000.0,1.0,20.0
2972,1.0,9.0,0.9836065573770492,54.0,6000.0,4.0,40.0
137909,1.0,49.0,0.9836065573770492,52.0,11111.0,3.0,15.0
77279,1.0,8.0,0.9836065573770492,59.0,9100.0,2.0,59.98007936507936
96164,1.0,18.0,0.9836065573770492,55.0,14110.0,6.0,41.56666666666667
78062,1.0,8.0,0.9836065573770492,54.0,10111.0,3.0,58.4
140404,1.0,60.0,0.9836065573770492,58.0,16000.0,4.0,10.104670462387853
118412,1.0,9.0,0.9836065573770492,57.0,16000.0,2.0,63.625
140733,1.0,60.0,0.9836065573770492,56.0,15100.0,0.0,2.227511732694799
125849,1.0,38.0,0.9836065573770492,55.0,14000.0,1.0,20.10333333333333
136381,1.0,3.0,0.9836065573770492,54.0,6110.0,4.0,65.19
88704,1.0,18.0,0.9836065573770492,53.0,7110.0,2.0,61.21190476190476
100962,1.0,29.0,0.9836065573770492,54.0,9000.0,4.0,33.46666666666667
83272,1.0,5.0,0.9836065573770492,52.0,15000.0,2.0,60.925
64179,1.0,61.0,0.9836065573770492,59.0,8100.0,2.0,15.67534631086861
116887,1.0,43.0,0.9836065573770492,59.0,15110.0,1.0,26.666666666666668
82337,1.0,53.0,0.9836065573770492,54.0,20111.0,1.0,9.0
136730,1.0,28.0,0.9836065573770492,60.0,18110.0,3.0,49.0
83853,1.0,5.0,0.9836065573770492,44.0,8110.0,3.0,59.392857142857146
93288,1.0,37.0,0.9836065573770492,52.0,13111.0,5.0,20.1
53289,1.0,17.0,0.9836065573770492,51.0,15000.0,4.0,57.6
48788,1.0,35.0,0.9836065573770492,60.0,10110.0,0.0,40.0
67082,1.0,61.0,0.9836065573770492,57.0,13100.0,0.0,5.745010025062657
69478,1.0,61.0,0.9836065573770492,59.0,8110.0,4.0,10.180475862127558
29141,1.0,57.0,0.9836065573770492,56.0,16110.0,5.0,2.2191398294687765
133998,1.0,2.0,0.9836065573770492,59.0,8000.0,1.0,86.2095238095238
58792,1.0,61.0,0.9836065573770492,57.0,15110.0,1.0,6.332695001619802
89516,1.0,19.0,0.9836065573770492,48.0,9100.0,0.0,33.0
132300,1.0,56.0,0.9836065573770492,51.0,20000.0,3.0,0.9
35262,1.0,57.0,0.9836065573770492,53.0,10000.0,2.0,1.7125760634909146
91112,1.0,32.0,0.9836065573770492,53.0,9111.0,3.0,26.84166666666666
16902,1.0,36.0,0.9836065573770492,47.0,9100.0,3.0,12.733333333333334
31585,1.0,57.0,0.9836065573770492,54.0,14100.0,2.0,1.5017073612661846
117461,1.0,29.0,0.9836065573770492,53.0,11000.0,1.0,38.925
13667,1.0,27.0,0.9836065573770492,54.0,15111.0,3.0,39.62
44566,1.0,6.0,0.9836065573770492,53.0,15111.0,2.0,65.63333333333333
96175,1.0,18.0,0.9836065573770492,59.0,8100.0,0.0,60.46666666666666
134389,1.0,2.0,0.9836065573770492,59.0,14111.0,3.0,72.18333333333334
16992,1.0,36.0,0.9836065573770492,54.0,16000.0,5.0,19.1
9637,1.0,26.0,0.9836065573770492,53.0,11100.0,1.0,41.40142857142857
74282,1.0,61.0,0.9836065573770492,53.0,17110.0,0.0,12.022220860364106
25974,1.0,57.0,0.9836065573770492,52.0,17100.0,0.0,3.99310217434689
110973,1.0,7.0,0.9836065573770492,58.0,7000.0,4.0,63.875
89340,1.0,19.0,0.9836065573770492,55.0,21110.0,1.0,40.2
37346,1.0,57.0,0.9836065573770492,54.0,17100.0,0.0,11.597512767937568
2371,1.0,9.0,0.9836065573770492,52.0,15111.0,1.0,59.483333333333334
79352,1.0,23.0,0.9836065573770492,59.0,11110.0,4.0,51.16666666666667
9995,1.0,26.0,0.9836065573770492,53.0,15000.0,3.0,32.36000000000001
18629,1.0,46.0,0.9836065573770492,53.0,19100.0,2.0,16.0
1354,1.0,4.0,0.9836065573770492,56.0,17000.0,1.0,73.55
126581,1.0,1.0,0.9836065573770492,57.0,18000.0,4.0,72.93571428571428
124020,1.0,11.0,0.9836065573770492,46.0,12110.0,1.0,48.2
66655,1.0,61.0,0.9836065573770492,59.0,7110.0,0.0,10.114664195885126
59612,1.0,61.0,0.9836065573770492,55.0,15111.0,2.0,12.165714285714287
101503,1.0,29.0,0.9836065573770492,59.0,9110.0,0.0,39.14666666666667
27269,1.0,57.0,0.9836065573770492,54.0,7111.0,2.0,4.6363106109091445
23975,1.0,57.0,0.9836065573770492,54.0,11100.0,4.0,6.337854224989055
84909,1.0,12.0,0.9836065573770492,53.0,18110.0,4.0,54.7
17876,1.0,36.0,0.9836065573770492,53.0,16111.0,4.0,32.65
39134,1.0,15.0,0.9836065573770492,59.0,7100.0,3.0,66.3
48246,1.0,35.0,0.9836065573770492,55.0,17100.0,3.0,27.06583694083694
69346,1.0,61.0,0.9836065573770492,57.0,23100.0,3.0,2.7419017094017097
74591,1.0,61.0,0.9836065573770492,37.0,23100.0,0.0,5.298500345002228
101864,1.0,55.0,0.9836065573770492,52.0,11111.0,3.0,2.0
85652,1.0,14.0,0.9836065573770492,54.0,13000.0,2.0,53.6
115636,1.0,34.0,0.9836065573770492,58.0,18000.0,3.0,37.6
10514,1.0,26.0,0.9836065573770492,56.0,17000.0,0.0,49.6
15458,1.0,27.0,0.9836065573770492,52.0,18000.0,4.0,40.80205627705628
78052,1.0,8.0,0.9836065573770492,55.0,9110.0,3.0,59.425
57167,1.0,56.0,0.9836065573770492,53.0,19110.0,2.0,6.16
55759,1.0,51.0,0.9836065573770492,59.0,14110.0,0.0,21.485714285714288
107363,1.0,23.0,0.9836065573770492,54.0,7111.0,0.0,56.78333333333334
46048,1.0,35.0,0.9836065573770492,54.0,16111.0,0.0,47.391666666666666
12226,1.0,26.0,0.9836065573770492,54.0,15000.0,5.0,39.43333333333334
118028,1.0,9.0,0.9836065573770492,58.0,15111.0,4.0,69.4
116734,1.0,43.0,0.9836065573770492,31.0,21000.0,1.0,13.8
108161,1.0,5.0,0.9836065573770492,59.0,7110.0,2.0,82.08333333333334
68021,1.0,61.0,0.9836065573770492,53.0,20110.0,1.0,7.130580749651702
51327,1.0,8.0,0.9836065573770492,52.0,12110.0,3.0,59.42166666666667
50957,1.0,8.0,0.9836065573770492,53.0,12000.0,2.0,59.55
69015,1.0,61.0,0.9836065573770492,59.0,8100.0,3.0,19.466584570890696
78368,1.0,8.0,0.9836065573770492,54.0,15100.0,0.0,57.7
111249,1.0,7.0,0.9836065573770492,59.0,9100.0,2.0,57.6
53391,1.0,17.0,0.9836065573770492,53.0,8100.0,1.0,55.20583333333334
91381,1.0,32.0,0.9836065573770492,53.0,13100.0,0.0,32.1
49030,1.0,35.0,0.9836065573770492,52.0,12111.0,1.0,26.59227272727273
6728,1.0,25.0,0.9836065573770492,52.0,10000.0,3.0,37.95333333333333
69273,1.0,61.0,0.9836065573770492,45.0,20110.0,3.0,7.215702743346293
41386,1.0,24.0,0.9836065573770492,53.0,15100.0,1.0,45.925
118523,1.0,9.0,0.9836065573770492,57.0,15100.0,1.0,64.61666666666667
60405,1.0,61.0,0.9836065573770492,59.0,9100.0,3.0,3.4655321675809327
7330,1.0,25.0,0.9836065573770492,49.0,7110.0,1.0,39.62428571428572
13796,1.0,27.0,0.9836065573770492,55.0,15000.0,4.0,39.570238095238096
105278,1.0,57.0,0.9836065573770492,58.0,23111.0,4.0,6.04047619047619
7800,1.0,25.0,0.9836065573770492,48.0,18111.0,3.0,27.333333333333332
122070,1.0,33.0,0.9836065573770492,53.0,15111.0,2.0,32.1
80039,1.0,23.0,0.9836065573770492,58.0,7110.0,1.0,52.5
36331,1.0,57.0,0.9836065573770492,54.0,15110.0,5.0,1.5565532655750047
10503,1.0,26.0,0.9836065573770492,52.0,16000.0,0.0,45.06666666666667
71498,1.0,61.0,0.9836065573770492,59.0,17111.0,1.0,4.318639969504998
91027,1.0,4.0,0.9836065573770492,59.0,7100.0,2.0,78.76915584415585
131935,1.0,56.0,0.9836065573770492,53.0,9000.0,2.0,7.159826322785792
106107,1.0,10.0,0.9836065573770492,6.0,9100.0,2.0,6.51
129224,1.0,52.0,0.9836065573770492,56.0,14111.0,4.0,8.82
125766,1.0,38.0,0.9836065573770492,58.0,21110.0,3.0,23.590476190476192
59195,1.0,61.0,0.9836065573770492,59.0,8111.0,2.0,10.293844585734956
125726,1.0,38.0,0.9836065573770492,57.0,18111.0,2.0,27.35
5215,1.0,25.0,0.9836065573770492,48.0,12100.0,0.0,43.21694444444445
73372,1.0,61.0,0.9836065573770492,58.0,11100.0,5.0,5.820807755269014
57802,1.0,56.0,0.9836065573770492,56.0,21111.0,1.0,8.633333333333333
753,1.0,3.0,0.9836065573770492,48.0,7111.0,3.0,68.43928571428572
20817,1.0,57.0,0.9836065573770492,53.0,19000.0,1.0,3.3233199302604333
129228,1.0,52.0,0.9836065573770492,44.0,17111.0,4.0,9.35
68925,1.0,61.0,0.9836065573770492,58.0,7110.0,3.0,11.455477754092865
133815,1.0,56.0,0.9836065573770492,53.0,8110.0,3.0,3.42870379321771
61705,1.0,61.0,0.9836065573770492,59.0,12110.0,4.0,1.4692857142857145
82173,1.0,53.0,0.9836065573770492,57.0,22000.0,1.0,12.544444444444444
53129,1.0,17.0,0.9836065573770492,53.0,15111.0,0.0,53.05
37726,1.0,57.0,0.9836065573770492,54.0,10100.0,1.0,1.1554771600948073
783,1.0,4.0,0.9836065573770492,53.0,6100.0,2.0,42.7
140388,1.0,60.0,0.9836065573770492,58.0,16000.0,4.0,10.104670462387853
82736,1.0,5.0,0.9836065573770492,56.0,23000.0,2.0,44.63333333333334
38912,1.0,15.0,0.9836065573770492,57.0,16110.0,3.0,69.0
55528,1.0,51.0,0.9836065573770492,59.0,12000.0,1.0,19.6
96861,1.0,18.0,0.9836065573770492,53.0,9000.0,0.0,47.364444444444445
54253,1.0,44.0,0.9836065573770492,59.0,19100.0,3.0,21.5
74488,1.0,61.0,0.9836065573770492,53.0,20100.0,0.0,0.6502705627705627
26230,1.0,57.0,0.9836065573770492,56.0,20100.0,0.0,3.096318377575918
84602,1.0,5.0,0.9836065573770492,54.0,7111.0,0.0,81.40055555555556
10264,1.0,26.0,0.9836065573770492,52.0,11111.0,5.0,35.458333333333336
87173,1.0,18.0,0.9836065573770492,54.0,10111.0,5.0,50.25
135773,1.0,48.0,0.9836065573770492,52.0,9110.0,4.0,10.433333333333334
103386,1.0,41.0,0.9836065573770492,49.0,20111.0,3.0,10.3
63132,1.0,61.0,0.9836065573770492,59.0,12110.0,0.0,5.278102453102454
117900,1.0,29.0,0.9836065573770492,52.0,8111.0,1.0,27.833333333333336
70356,1.0,61.0,0.9836065573770492,56.0,16110.0,6.0,4.058324035887356
55338,1.0,50.0,0.9836065573770492,58.0,8000.0,1.0,26.161111111111108
110334,1.0,28.0,0.9836065573770492,31.0,10110.0,2.0,9.85
115403,1.0,34.0,0.9836065573770492,59.0,17000.0,4.0,42.57142857142857
83709,1.0,5.0,0.9836065573770492,53.0,16100.0,1.0,77.43333333333334
98349,1.0,43.0,0.9836065573770492,50.0,18100.0,3.0,17.025
108856,1.0,28.0,0.9836065573770492,51.0,14110.0,4.0,37.81
67504,1.0,61.0,0.9836065573770492,58.0,21111.0,0.0,2.09171857339427
101601,1.0,29.0,0.9836065573770492,58.0,20000.0,2.0,40.6
44767,1.0,6.0,0.9836065573770492,54.0,8000.0,2.0,76.0
18611,1.0,46.0,0.9836065573770492,53.0,10110.0,2.0,16.8
94559,1.0,39.0,0.9836065573770492,14.0,19100.0,3.0,7.503160365121191
51297,1.0,8.0,0.9836065573770492,47.0,8110.0,2.0,58.2
128471,1.0,50.0,0.9836065573770492,48.0,20110.0,0.0,6.2
41909,1.0,24.0,0.9836065573770492,53.0,22110.0,5.0,39.2
1407,1.0,4.0,0.9836065573770492,48.0,14100.0,2.0,57.03333333333334
140236,1.0,60.0,0.9836065573770492,54.0,15110.0,2.0,3.6098760246318506
47991,1.0,35.0,0.9836065573770492,59.0,16110.0,2.0,35.88333333333334
85042,1.0,12.0,0.9836065573770492,53.0,9000.0,4.0,63.46666666666666
36201,1.0,57.0,0.9836065573770492,52.0,22111.0,4.0,2.9350233979381573
73847,1.0,61.0,0.9836065573770492,59.0,7110.0,0.0,10.114664195885126
117472,1.0,29.0,0.9836065573770492,53.0,16100.0,1.0,39.8
19308,1.0,51.0,0.9836065573770492,47.0,21111.0,5.0,3.102293124745911
79735,1.0,23.0,0.9836065573770492,56.0,22100.0,4.0,38.5
90621,1.0,4.0,0.9836065573770492,55.0,11111.0,1.0,68.03333333333333
49019,1.0,35.0,0.9836065573770492,53.0,12000.0,1.0,36.638333333333335
57823,1.0,56.0,0.9836065573770492,54.0,13000.0,2.0,2.2315789473684213
67,1.0,3.0,0.9836065573770492,54.0,8111.0,4.0,75.175
126898,1.0,1.0,0.9836065573770492,60.0,16000.0,0.0,89.42734848484848
48078,1.0,35.0,0.9836065573770492,57.0,22000.0,2.0,26.116666666666667
9822,1.0,26.0,0.9836065573770492,51.0,14100.0,2.0,34.35869047619048
19123,1.0,51.0,0.9836065573770492,53.0,16000.0,2.0,20.0
5757,1.0,25.0,0.9836065573770492,54.0,18100.0,3.0,38.49027777777778
80182,1.0,23.0,0.9836065573770492,54.0,17100.0,4.0,62.34166666666666
67803,1.0,61.0,0.9836065573770492,60.0,13000.0,1.0,4.221945554445554
29144,1.0,57.0,0.9836065573770492,56.0,16110.0,5.0,2.2191398294687765
64706,1.0,61.0,0.9836065573770492,55.0,7111.0,3.0,5.231761246000377
27248,1.0,57.0,0.9836065573770492,54.0,7111.0,2.0,4.6363106109091445
92959,1.0,37.0,0.9836065573770492,56.0,17110.0,0.0,32.03952380952381
129559,1.0,52.0,0.9836065573770492,50.0,14111.0,1.0,6.1
71473,1.0,61.0,0.9836065573770492,59.0,17110.0,1.0,8.277844799980812
120892,1.0,31.0,0.9836065573770492,59.0,19100.0,4.0,32.733333333333334
32710,1.0,57.0,0.9836065573770492,53.0,11110.0,4.0,3.266991842282322
112149,1.0,30.0,0.9836065573770492,54.0,9100.0,3.0,31.486666666666668
131226,1.0,37.0,0.9836065573770492,54.0,14110.0,1.0,21.225
39498,1.0,15.0,0.9836065573770492,59.0,10000.0,0.0,54.966666666666676
71832,1.0,61.0,0.9836065573770492,59.0,7100.0,2.0,11.823667056902753
78184,1.0,8.0,0.9836065573770492,59.0,11100.0,4.0,67.92238095238096
47446,1.0,35.0,0.9836065573770492,59.0,14110.0,0.0,34.16833333333334
88061,1.0,18.0,0.9836065573770492,53.0,13100.0,4.0,51.6
94784,1.0,39.0,0.9836065573770492,52.0,19111.0,5.0,15.0
109239,1.0,28.0,0.9836065573770492,54.0,6100.0,3.0,24.7
56641,1.0,55.0,0.9836065573770492,56.0,16000.0,5.0,8.266666666666666
8013,1.0,25.0,0.9836065573770492,52.0,12110.0,5.0,40.400396825396825
10606,1.0,26.0,0.9836065573770492,46.0,10111.0,1.0,23.541666666666664
59113,1.0,61.0,0.9836065573770492,59.0,8000.0,2.0,5.900458933811031
109156,1.0,28.0,0.9836065573770492,54.0,8000.0,2.0,46.40416666666666
81397,1.0,32.0,0.9836065573770492,55.0,14111.0,5.0,31.73333333333333
581,1.0,3.0,0.9836065573770492,22.0,17100.0,2.0,25.72523809523809
61939,1.0,61.0,0.9836065573770492,53.0,20000.0,4.0,0.7860644257703082
90449,1.0,4.0,0.9836065573770492,59.0,7111.0,3.0,83.61773809523808
18514,1.0,44.0,0.9836065573770492,53.0,12100.0,5.0,17.425
6664,1.0,25.0,0.9836065573770492,52.0,21000.0,2.0,32.583333333333336
47900,1.0,35.0,0.9836065573770492,55.0,12100.0,2.0,26.496904761904766
129896,1.0,30.0,0.9836065573770492,54.0,17111.0,0.0,45.96666666666666
21096,1.0,57.0,0.9836065573770492,54.0,7111.0,2.0,4.6363106109091445
14723,1.0,27.0,0.9836065573770492,39.0,15110.0,4.0,33.86666666666666
68911,1.0,61.0,0.9836065573770492,53.0,23111.0,2.0,2.214744286273997
81064,1.0,32.0,0.9836065573770492,59.0,15000.0,0.0,49.6
138700,1.0,20.0,0.9836065573770492,59.0,13000.0,1.0,53.716666666666676
22320,1.0,57.0,0.9836065573770492,54.0,17111.0,2.0,7.9104225829857615
63751,1.0,61.0,0.9836065573770492,59.0,9100.0,1.0,1.935395962732919
46775,1.0,35.0,0.9836065573770492,55.0,17110.0,3.0,29.571547619047617
73030,1.0,61.0,0.9836065573770492,59.0,8111.0,4.0,7.428958102805963
57145,1.0,56.0,0.9836065573770492,54.0,15100.0,2.0,19.9
37888,1.0,57.0,0.9836065573770492,54.0,14000.0,1.0,1.827515706687533
94875,1.0,41.0,0.9836065573770492,52.0,14100.0,4.0,17.633333333333333
65377,1.0,61.0,0.9836065573770492,36.0,23100.0,3.0,5.872150655449682
84642,1.0,5.0,0.9836065573770492,54.0,13100.0,0.0,62.6
62293,1.0,61.0,0.9836065573770492,59.0,17110.0,5.0,5.66431100220751
76961,1.0,8.0,0.9836065573770492,55.0,14110.0,5.0,48.17761904761905
107483,1.0,23.0,0.9836065573770492,48.0,14110.0,2.0,32.4634126984127
87664,1.0,18.0,0.9836065573770492,54.0,13000.0,6.0,52.5
45220,1.0,35.0,0.9836065573770492,60.0,10111.0,3.0,26.2
37363,1.0,57.0,0.9836065573770492,54.0,17110.0,0.0,4.413942337968185
112509,1.0,31.0,0.9836065573770492,54.0,8000.0,4.0,47.61333333333334
66555,1.0,61.0,0.9836065573770492,58.0,21100.0,6.0,3.5672669552669554
3314,1.0,9.0,0.9836065573770492,54.0,13000.0,2.0,60.66642857142857
120355,1.0,26.0,0.9836065573770492,58.0,10111.0,6.0,53.35
72645,1.0,61.0,0.9836065573770492,59.0,15000.0,3.0,5.555827783327783
113464,1.0,13.0,0.9836065573770492,30.0,15111.0,4.0,26.06666666666667
94956,1.0,41.0,0.9836065573770492,53.0,19100.0,3.0,14.683333333333334
72017,1.0,61.0,0.9836065573770492,58.0,8100.0,2.0,16.137352171913328
38326,1.0,57.0,0.9836065573770492,0.0,18000.0,2.0,4.460661418330773
120050,1.0,53.0,0.9836065573770492,46.0,16111.0,4.0,13.7
22388,1.0,57.0,0.9836065573770492,54.0,18000.0,2.0,5.481480616289975
107474,1.0,23.0,0.9836065573770492,54.0,10000.0,2.0,43.35
19307,1.0,51.0,0.9836065573770492,47.0,21111.0,5.0,3.102293124745911
71730,1.0,61.0,0.9836065573770492,53.0,20110.0,1.0,7.130580749651702
45401,1.0,35.0,0.9836065573770492,44.0,20111.0,3.0,16.962261904761906
74890,1.0,61.0,0.9836065573770492,60.0,12000.0,1.0,3.376413043478261
137245,1.0,12.0,0.9836065573770492,55.0,17100.0,3.0,63.84285714285714
118457,1.0,9.0,0.9836065573770492,29.0,15100.0,4.0,25.758333333333336
65015,1.0,61.0,0.9836065573770492,57.0,11111.0,3.0,0.6141666666666665
71166,1.0,61.0,0.9836065573770492,36.0,23000.0,0.0,10.971916212946159
89121,1.0,19.0,0.9836065573770492,54.0,18000.0,3.0,51.1
61456,1.0,61.0,0.9836065573770492,59.0,9111.0,4.0,2.8017914342192514
31825,1.0,57.0,0.9836065573770492,56.0,17111.0,2.0,3.891229082835578
36338,1.0,57.0,0.9836065573770492,54.0,15110.0,5.0,1.5565532655750047
96994,1.0,18.0,0.9836065573770492,59.0,14110.0,2.0,51.0
12962,1.0,27.0,0.9836065573770492,51.0,19100.0,3.0,26.76
105012,1.0,57.0,0.9836065573770492,57.0,15000.0,4.0,9.7
63746,1.0,61.0,0.9836065573770492,59.0,9100.0,1.0,1.935395962732919
55472,1.0,51.0,0.9836065573770492,57.0,18110.0,5.0,16.15
81301,1.0,32.0,0.9836065573770492,54.0,18110.0,3.0,26.375
11820,1.0,26.0,0.9836065573770492,51.0,13100.0,2.0,40.0
85759,1.0,14.0,0.9836065573770492,27.0,13000.0,2.0,43.9
135541,1.0,48.0,0.9836065573770492,53.0,21110.0,1.0,16.1
100478,1.0,19.0,0.9836065573770492,58.0,11110.0,1.0,56.64166666666667
125619,1.0,38.0,0.9836065573770492,59.0,8100.0,4.0,37.544761904761906
79048,1.0,10.0,0.9836065573770492,23.0,13111.0,4.0,48.9
92106,1.0,33.0,0.9836065573770492,31.0,17111.0,3.0,32.8
81923,1.0,32.0,0.9836065573770492,57.0,15000.0,1.0,40.795
65014,1.0,61.0,0.9836065573770492,57.0,11111.0,3.0,0.6141666666666665
125146,1.0,54.0,0.9836065573770492,50.0,15110.0,3.0,0.5
5308,1.0,25.0,0.9836065573770492,50.0,21111.0,0.0,23.4
39895,1.0,24.0,0.9836065573770492,58.0,15100.0,4.0,60.758333333333326
24980,1.0,57.0,0.9836065573770492,53.0,22100.0,5.0,2.4052305116791453
124251,1.0,11.0,0.9836065573770492,53.0,14000.0,1.0,58.9
140585,1.0,60.0,0.9836065573770492,53.0,16110.0,2.0,6.949207179839213
35990,1.0,57.0,0.9836065573770492,53.0,7111.0,4.0,4.86095926247828
117310,1.0,29.0,0.9836065573770492,52.0,10000.0,3.0,31.3
119386,1.0,22.0,0.9836065573770492,60.0,17111.0,2.0,57.0
16374,1.0,35.0,0.9836065573770492,53.0,11110.0,2.0,38.13333333333333
93380,1.0,37.0,0.9836065573770492,32.0,17111.0,0.0,31.991666666666664
33146,1.0,57.0,0.9836065573770492,53.0,14000.0,5.0,1.5196138802717751
941,1.0,4.0,0.9836065573770492,54.0,13000.0,5.0,59.25238095238095
7547,1.0,25.0,0.9836065573770492,31.0,10110.0,2.0,18.35595238095238
58933,1.0,61.0,0.9836065573770492,58.0,7100.0,2.0,4.282614854737165
97030,1.0,18.0,0.9836065573770492,51.0,20110.0,2.0,37.5
97077,1.0,18.0,0.9836065573770492,52.0,17110.0,3.0,54.93666666666667
66259,1.0,61.0,0.9836065573770492,59.0,17111.0,5.0,2.7797689075630254
30161,1.0,57.0,0.9836065573770492,48.0,12111.0,0.0,4.173630249061284
19634,1.0,51.0,0.9836065573770492,47.0,10100.0,5.0,3.5666666666666664
116479,1.0,43.0,0.9836065573770492,57.0,19000.0,0.0,15.805000000000001
371,1.0,3.0,0.9836065573770492,54.0,19100.0,1.0,56.376666666666665
7359,1.0,25.0,0.9836065573770492,54.0,9100.0,1.0,47.055371866695396
101833,1.0,55.0,0.9836065573770492,54.0,9100.0,2.0,2.2133547008547008
135104,1.0,59.0,0.9836065573770492,57.0,14110.0,2.0,1.0
11441,1.0,26.0,0.9836065573770492,54.0,7000.0,0.0,44.43916666666667
5358,1.0,25.0,0.9836065573770492,53.0,10000.0,1.0,33.9
121898,1.0,33.0,0.9836065573770492,58.0,11111.0,3.0,36.9
17101,1.0,36.0,0.9836065573770492,54.0,7110.0,2.0,28.360000000000003
83980,1.0,5.0,0.9836065573770492,47.0,18111.0,4.0,51.716666666666676
122937,1.0,40.0,0.9836065573770492,59.0,18000.0,4.0,31.9
35209,1.0,57.0,0.9836065573770492,56.0,23111.0,1.0,1.1805555555555558
16142,1.0,35.0,0.9836065573770492,53.0,14100.0,1.0,28.383333333333336
13821,1.0,27.0,0.9836065573770492,52.0,18000.0,4.0,40.80205627705628
132247,1.0,56.0,0.9836065573770492,54.0,9100.0,3.0,5.423051650994539
126288,1.0,48.0,0.9836065573770492,52.0,22110.0,4.0,17.4
81314,1.0,32.0,0.9836065573770492,57.0,22111.0,3.0,34.9
137141,1.0,28.0,0.9836065573770492,55.0,19110.0,2.0,30.525
111800,1.0,30.0,0.9836065573770492,53.0,14111.0,3.0,31.55
108837,1.0,28.0,0.9836065573770492,53.0,12000.0,4.0,32.59345238095238
112822,1.0,31.0,0.9836065573770492,55.0,17110.0,2.0,41.9
24244,1.0,57.0,0.9836065573770492,32.0,18100.0,4.0,1.6063444231207389
61913,1.0,61.0,0.9836065573770492,60.0,19100.0,4.0,1.3118217893217894
64010,1.0,61.0,0.9836065573770492,58.0,18110.0,1.0,0.4019327731092437
9132,1.0,26.0,0.9836065573770492,53.0,13100.0,4.0,36.556666666666665
